solver_id,true_archetype,strategy_naked_single,strategy_hidden_single,strategy_naked_pair,strategy_hidden_pair,strategy_naked_triple,strategy_pointing_pair,strategy_x_wing,strategy_swordfish,strategy_xy_wing,strategy_forcing_chain,strategy_guess_backtrack,strategy_pattern_overlay,count_naked_single,count_hidden_single,count_naked_pair,count_hidden_pair,count_naked_triple,count_pointing_pair,count_x_wing,count_swordfish,count_xy_wing,count_forcing_chain,count_guess_backtrack,count_pattern_overlay,avg_time_per_move,pause_frequency,thinking_time_variance,total_solving_time,total_errors,error_rate,correction_time,same_error_repeated,error_recovery_efficiency,hints_used_total,hint_dependency_ratio,hints_per_puzzle,give_up_rate,persistence_score,verification_checks,verification_rate,success_rate,avg_puzzle_difficulty,strategy_diversity,advanced_strategy_ratio,basic_strategy_ratio,total_puzzles_attempted,total_moves,session_count
1280,Speed_Demon,0.4634146341463415,0.25121951219512195,0.06585365853658537,0.05609756097560976,0.012195121951219513,0.026829268292682926,0.01707317073170732,0.007317073170731708,0.004878048780487805,0.014634146341463415,0.07804878048780488,0.0024390243902439024,190,103,27,23,5,11,7,3,2,6,32,1,2.441530094322823,0.6518735834683018,5.170022866856626,1001.0273386723575,44,0.1073170731707317,49.8245320366125,19,0.5681818181818182,1,0.02,0.02,0.3727780965535421,0.5763583955593179,1,0.0024390243902439024,0.7743688860860519,2,1.0,0.12439024390243902,0.7146341463414634,50,410,21
1281,Speed_Demon,0.43429844097995546,0.2717149220489978,0.04899777282850779,0.060133630289532294,0.015590200445434299,0.035634743875278395,0.013363028953229399,0.008908685968819599,0.0200445434298441,0.0022271714922048997,0.08685968819599109,0.0022271714922048997,195,122,22,27,7,16,6,4,9,1,39,1,7.225210761307423,0.6566621816834441,0.12071322998172915,3244.119631827033,48,0.10690423162583519,61.21551260369047,20,0.5833333333333334,2,0.04,0.04,0.31393217848112315,0.6125391568586658,0,0.0,0.6657885735859956,1,1.0,0.133630289532294,0.7060133630289532,50,449,24
1282,Speed_Demon,0.4375,0.28448275862068967,0.0603448275862069,0.05818965517241379,0.017241379310344827,0.01939655172413793,0.01293103448275862,0.015086206896551725,0.01293103448275862,0.004310344827586207,0.06896551724137931,0.008620689655172414,203,132,28,27,8,9,6,7,6,2,32,4,2.1342492353867963,0.5301286973101889,4.793963102143931,990.2916452194735,46,0.09913793103448276,70.19423061328287,19,0.5869565217391305,0,0.0,0.0,0.4621041765366227,0.5911070319712105,5,0.010775862068965518,0.6707111803611854,2,1.0,0.12284482758620689,0.7219827586206896,50,464,21
1283,Hybrid_Spe_Sys,0.43978021978021975,0.316923076923077,0.07815384615384616,0.04501098901098901,0.011912087912087912,0.027098901098901097,0.005274725274725275,0.009230769230769232,0.006593406593406593,0.007912087912087912,0.04551648351648352,0.006593406593406593,197,119,35,22,6,16,4,7,5,6,33,5,4.970231094974861,0.5950186491471839,7.397510811879082,2261.4551482135616,55,0.12087912087912088,1.3106438819069255,9,0.8363636363636363,0,0.0,0.0,0.47528419880077927,0.5914329205289974,0,0.0,0.54712933395654,1,1.0,0.13186813186813187,0.6945054945054945,50,455,15
1284,Speed_Demon,0.44730679156908665,0.2529274004683841,0.0585480093676815,0.0468384074941452,0.01405152224824356,0.03747072599531616,0.00702576112412178,0.01405152224824356,0.01405152224824356,0.00936768149882904,0.08665105386416862,0.0117096018735363,191,108,25,20,6,16,3,6,6,4,37,5,3.996209396909671,0.9198505592785826,2.1120537537216255,1706.3814124804294,51,0.11943793911007025,25.06941299454094,17,0.6666666666666666,0,0.0,0.0,0.34504812849427086,0.592052510214306,6,0.01405152224824356,0.6101218919538435,2,1.0,0.14285714285714285,0.7002341920374707,50,427,25
1285,Speed_Demon,0.4628712871287129,0.27970297029702973,0.06435643564356436,0.04207920792079208,0.0024752475247524753,0.024752475247524754,0.0049504950495049506,0.0049504950495049506,0.0024752475247524753,0.017326732673267328,0.08663366336633663,0.007425742574257425,187,113,26,17,1,10,2,2,1,7,35,3,14.389078144786726,0.8910689341311216,2.6554265629316767,5813.1875704938375,62,0.15346534653465346,62.180348642885974,13,0.7903225806451613,1,0.02,0.02,0.4135456979349207,0.6190181252864729,1,0.0024752475247524753,0.5602596215560913,1,1.0,0.12376237623762376,0.7425742574257426,50,404,22
1286,Speed_Demon,0.43736730360934184,0.23779193205944799,0.036093418259023353,0.06794055201698514,0.02335456475583864,0.029723991507430998,0.02335456475583864,0.021231422505307854,0.010615711252653927,0.014861995753715499,0.08492569002123142,0.012738853503184714,206,112,17,32,11,14,11,10,5,7,40,6,5.94979060913408,0.8015848543762046,9.74585504083996,2802.351376902152,50,0.10615711252653928,45.81624118035576,21,0.58,1,0.02,0.02,0.4946644459473517,0.6034454035318303,0,0.0,0.7362753369842544,1,1.0,0.16772823779193205,0.6751592356687898,50,471,24
1287,Speed_Demon,0.42792792792792794,0.2725225225225225,0.05405405405405406,0.04504504504504504,0.018018018018018018,0.02027027027027027,0.015765765765765764,0.01126126126126126,0.015765765765765764,0.006756756756756757,0.0990990990990991,0.013513513513513514,190,121,24,20,8,9,7,5,7,3,44,6,12.132953063414075,0.8833295480100058,3.1047083706663012,5387.031160155849,40,0.09009009009009009,46.6221838421793,14,0.65,1,0.02,0.02,0.4572670874294639,0.5946754265425397,3,0.006756756756756757,0.7578637713499894,1,1.0,0.16216216216216217,0.7004504504504504,50,444,18
1288,Speed_Demon,0.44567627494456763,0.2793791574279379,0.04212860310421286,0.057649667405764965,0.008869179600886918,0.03547671840354767,0.008869179600886918,0.031042128603104215,0.004434589800443459,0.017738359201773836,0.0598669623059867,0.008869179600886918,201,126,19,26,4,16,4,14,2,8,27,4,5.983150982942458,0.7466167681905469,12.93886315348763,2698.4010933070485,57,0.12638580931263857,19.844525718862002,17,0.7017543859649122,1,0.02,0.02,0.3819654173220186,0.5990183832433095,3,0.0066518847006651885,0.8162485972761363,1,1.0,0.13082039911308205,0.7250554323725056,50,451,22
1289,Speed_Demon,0.4118895966029724,0.267515923566879,0.08067940552016985,0.050955414012738856,0.012738853503184714,0.03184713375796178,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.10191082802547771,0.016985138004246284,194,126,38,24,6,15,3,3,3,3,48,8,3.6930714681814196,0.9223068637912962,2.9970103408850237,1739.4366615134486,68,0.14437367303609341,31.049685718090473,23,0.6617647058823529,1,0.02,0.02,0.2988903397451211,0.6066731409719677,1,0.0021231422505307855,0.750202651522283,1,1.0,0.14437367303609341,0.6794055201698513,50,471,24
1290,Hybrid_Spe_Int,0.38814159292035394,0.23663716814159294,0.04920353982300885,0.06380530973451329,0.002654867256637168,0.058584070796460185,0.026637168141592924,0.011946902654867256,0.010619469026548672,0.0,0.10646017699115043,0.045309734513274344,202,118,22,33,2,14,5,9,8,0,35,4,3.7523815057646255,0.8365778463149782,2.75125463922792,1696.0764406056107,73,0.16150442477876106,2.7130763061327774,20,0.726027397260274,1,0.02,0.02,0.3767310194796468,0.6072871942863891,1,0.0022123893805309734,0.8162553487814702,1,0.9166666666666666,0.13495575221238937,0.7079646017699115,50,452,19
1291,Speed_Demon,0.44136460554371004,0.27078891257995735,0.046908315565031986,0.06396588486140725,0.010660980810234541,0.03624733475479744,0.006396588486140725,0.0021321961620469083,0.021321961620469083,0.006396588486140725,0.08528784648187633,0.008528784648187633,207,127,22,30,5,17,3,1,10,3,40,4,7.124957494468406,0.7860863438178181,5.672874005342064,3341.6050649056824,50,0.10660980810234541,25.24473296447395,12,0.76,2,0.04,0.04,0.42588224128199204,0.6196970830220829,3,0.006396588486140725,0.564455557847721,2,1.0,0.1300639658848614,0.7121535181236673,50,469,33
1292,Speed_Demon,0.42081447963800905,0.2873303167420814,0.06787330316742081,0.029411764705882353,0.01583710407239819,0.04524886877828054,0.013574660633484163,0.013574660633484163,0.004524886877828055,0.011312217194570135,0.08144796380090498,0.00904977375565611,186,127,30,13,7,20,6,6,2,5,36,4,0.34903902769473893,0.4703808970939989,2.784517062018748,154.27525024107462,70,0.1583710407239819,11.507810702901999,21,0.7,1,0.02,0.02,0.3859390603188655,0.5942925911418203,0,0.0,0.833096378702832,4,1.0,0.1334841628959276,0.7081447963800905,50,442,25
1293,Speed_Demon,0.4358974358974359,0.25854700854700857,0.05555555555555555,0.05555555555555555,0.010683760683760684,0.029914529914529916,0.010683760683760684,0.00641025641025641,0.01282051282051282,0.021367521367521368,0.07905982905982906,0.023504273504273504,204,121,26,26,5,14,5,3,6,10,37,11,7.405287564887874,0.625226749973918,0.18896723852948247,3465.674580367525,50,0.10683760683760683,1.2073205169329166,14,0.72,1,0.02,0.02,0.4129130376854899,0.5915758118606447,0,0.0,0.6279183833449498,1,1.0,0.15384615384615385,0.6944444444444444,50,468,23
1294,Speed_Demon,0.4617117117117117,0.24549549549549549,0.04504504504504504,0.06531531531531531,0.009009009009009009,0.02702702702702703,0.02927927927927928,0.01126126126126126,0.006756756756756757,0.0045045045045045045,0.08333333333333333,0.01126126126126126,205,109,20,29,4,12,13,5,3,2,37,5,4.134737532662333,0.6262543664927696,4.302665534471703,1835.823464502076,59,0.13288288288288289,70.09962528610825,12,0.7966101694915254,0,0.0,0.0,0.3435403211637432,0.6019187235782317,0,0.0,0.7474377275844601,2,1.0,0.1463963963963964,0.7072072072072072,50,444,18
1295,Hybrid_Spe_Bac,0.33556581986143186,0.2573672055427252,0.05602771362586605,0.057413394919168595,0.006928406466512702,0.019085450346420323,0.002771362586605081,0.015242494226327943,0.004157043879907622,0.006928406466512702,0.2168129330254042,0.02169976905311778,170,128,26,27,5,8,2,11,3,5,41,7,8.048957453455284,0.9345395072827218,13.19603172764922,3485.198577346138,57,0.13163972286374134,48.42129360857183,18,0.6842105263157895,0,0.0,0.0,0.39027075840194986,0.6109219380429899,1,0.0023094688221709007,0.8244117010205284,2,1.0,0.15935334872979215,0.6882217090069284,50,433,28
1296,Speed_Demon,0.451271186440678,0.23940677966101695,0.046610169491525424,0.07203389830508475,0.014830508474576272,0.036016949152542374,0.00847457627118644,0.012711864406779662,0.00847457627118644,0.01059322033898305,0.07627118644067797,0.023305084745762712,213,113,22,34,7,17,4,6,4,5,36,11,11.97644583430382,0.741307418452217,14.937799938025186,5652.882433791403,58,0.1228813559322034,63.16225569781964,18,0.6896551724137931,0,0.0,0.0,0.4119610139259171,0.6052168543152127,3,0.006355932203389831,0.7408168926250123,1,1.0,0.13983050847457626,0.690677966101695,50,472,21
1297,Speed_Demon,0.41025641025641024,0.27136752136752135,0.057692307692307696,0.06837606837606838,0.008547008547008548,0.017094017094017096,0.00641025641025641,0.019230769230769232,0.010683760683760684,0.004273504273504274,0.11324786324786325,0.01282051282051282,192,127,27,32,4,8,3,9,5,2,53,6,26.736097358702246,0.5059897735345144,2.8511061866254117,12512.493563872651,70,0.14957264957264957,3.164339911772806,14,0.8,1,0.02,0.02,0.44565706409532596,0.5924746501438919,3,0.00641025641025641,0.6992997648476584,1,1.0,0.16666666666666666,0.6816239316239316,50,468,27
1298,Speed_Demon,0.4346846846846847,0.27927927927927926,0.07432432432432433,0.0518018018018018,0.006756756756756757,0.02027027027027027,0.0045045045045045045,0.015765765765765764,0.009009009009009009,0.0045045045045045045,0.07432432432432433,0.024774774774774775,193,124,33,23,3,9,2,7,4,2,33,11,8.033137828054361,0.3865919040945293,7.621631191335132,3566.713195656136,54,0.12162162162162163,7.5122052253096285,11,0.7962962962962963,2,0.04,0.04,0.482171658723365,0.5765144413985942,0,0.0,0.6822022908824456,1,1.0,0.13288288288288289,0.713963963963964,50,444,18
1299,Speed_Demon,0.40789473684210525,0.30043859649122806,0.05701754385964912,0.07456140350877193,0.0,0.021929824561403508,0.013157894736842105,0.0,0.0043859649122807015,0.010964912280701754,0.09429824561403509,0.015350877192982455,186,137,26,34,0,10,6,0,2,5,43,7,6.872124014320474,0.9494079805958063,0.40497457536647974,3133.688550530136,64,0.14035087719298245,35.21595941673718,14,0.78125,1,0.02,0.02,0.4367764598427194,0.5973623667695906,1,0.0021929824561403508,0.5868898705005634,2,0.8333333333333334,0.13815789473684212,0.7083333333333334,50,456,25
1300,Speed_Demon,0.4223194748358862,0.2647702407002188,0.04814004376367615,0.05032822757111598,0.024070021881838075,0.028446389496717725,0.024070021881838075,0.0262582056892779,0.002188183807439825,0.010940919037199124,0.087527352297593,0.010940919037199124,193,121,22,23,11,13,11,12,1,5,40,5,8.122348648574652,0.623758124705696,2.510947379531869,3711.913332398616,55,0.12035010940919037,4.172223133474297,19,0.6545454545454545,1,0.02,0.02,0.48460101758708524,0.6087330596259792,1,0.002188183807439825,0.7830244876410839,1,1.0,0.16192560175054704,0.687089715536105,50,457,30
1301,Speed_Demon,0.44772727272727275,0.25681818181818183,0.056818181818181816,0.05454545454545454,0.011363636363636364,0.038636363636363635,0.00909090909090909,0.025,0.006818181818181818,0.011363636363636364,0.06818181818181818,0.013636363636363636,197,113,25,24,5,17,4,11,3,5,30,6,9.972212831334113,0.9361365749022391,1.0782681195799324,4387.77364578701,57,0.12954545454545455,45.78013601081247,14,0.7543859649122807,2,0.04,0.04,0.3734838353286561,0.574039362605359,1,0.0022727272727272726,0.6896978654416748,1,1.0,0.1340909090909091,0.7045454545454546,50,440,23
1302,Speed_Demon,0.43902439024390244,0.2749445676274945,0.04434589800443459,0.0598669623059867,0.015521064301552107,0.03547671840354767,0.0066518847006651885,0.019955654101995565,0.008869179600886918,0.011086474501108648,0.06873614190687362,0.015521064301552107,198,124,20,27,7,16,3,9,4,5,31,7,15.379491935420326,0.6987236317846552,27.62321730829381,6936.150862874567,50,0.11086474501108648,25.91335058629339,12,0.76,1,0.02,0.02,0.4203568437604619,0.5870176340523875,2,0.004434589800443459,0.6113712836571537,3,1.0,0.13082039911308205,0.7139689578713969,50,451,27
1303,Hybrid_Spe_Int,0.36154175588865095,0.2547323340471092,0.04826552462526767,0.05597430406852249,0.014132762312633832,0.05027837259100643,0.03156316916488223,0.006423982869379014,0.014132762312633832,0.006423982869379014,0.11010706638115632,0.04642398286937902,188,136,22,28,11,8,9,5,11,5,39,5,4.170417452672108,0.7131378200590419,6.721677611844891,1947.5849503978745,67,0.14346895074946467,44.63806046731896,20,0.7014925373134329,1,0.02,0.02,0.34765916695514315,0.605708333446618,2,0.004282655246252677,0.6489416877981344,1,1.0,0.15845824411134904,0.6937901498929336,50,467,30
1304,Speed_Demon,0.40497737556561086,0.2692307692307692,0.07692307692307693,0.06334841628959276,0.013574660633484163,0.02262443438914027,0.004524886877828055,0.01809954751131222,0.01583710407239819,0.00904977375565611,0.083710407239819,0.01809954751131222,179,119,34,28,6,10,2,8,7,4,37,8,6.3572380349686455,0.48297001559686226,0.1466851717925451,2809.8992114561415,41,0.09276018099547512,23.738679185875398,16,0.6097560975609756,1,0.02,0.02,0.3306910206247198,0.5886675715138976,1,0.0022624434389140274,0.8284495996574003,2,1.0,0.1493212669683258,0.6742081447963801,50,442,25
1305,Speed_Demon,0.47489539748953974,0.25732217573221755,0.04811715481171548,0.04811715481171548,0.006276150627615063,0.03138075313807531,0.006276150627615063,0.0041841004184100415,0.02510460251046025,0.01882845188284519,0.06485355648535565,0.014644351464435146,227,123,23,23,3,15,3,2,12,9,31,7,8.286831993743998,0.7117526237440236,5.771671301197796,3961.105693009631,51,0.10669456066945607,66.92274255097198,16,0.6862745098039216,1,0.02,0.02,0.4537355591363167,0.6095031354229362,2,0.0041841004184100415,0.8853226012994481,1,1.0,0.13389121338912133,0.7322175732217573,50,478,21
1306,Speed_Demon,0.4279379157427938,0.25942350332594233,0.06208425720620843,0.0598669623059867,0.0066518847006651885,0.037694013303769404,0.011086474501108648,0.0066518847006651885,0.026607538802660754,0.0066518847006651885,0.08869179600886919,0.0066518847006651885,193,117,28,27,3,17,5,3,12,3,40,3,2.455033604862267,0.8507739269967429,5.047594111266461,1107.2201557928825,60,0.13303769401330376,28.13041073319325,20,0.6666666666666666,1,0.02,0.02,0.41677541712450417,0.5860155202087423,3,0.0066518847006651885,0.8985250030277755,2,1.0,0.14634146341463414,0.6873614190687362,50,451,21
1307,Speed_Demon,0.4595744680851064,0.27872340425531916,0.06595744680851064,0.0574468085106383,0.00425531914893617,0.010638297872340425,0.002127659574468085,0.006382978723404255,0.01276595744680851,0.019148936170212766,0.08085106382978724,0.002127659574468085,216,131,31,27,2,5,1,3,6,9,38,1,1.5872306228339266,0.7863958309610883,8.021728864079204,745.9983927319455,57,0.12127659574468085,171.2633150219562,18,0.6842105263157895,1,0.02,0.02,0.3227022982216905,0.5945043875627952,2,0.00425531914893617,0.7712975889370653,3,1.0,0.12340425531914893,0.7382978723404255,50,470,24
1308,Speed_Demon,0.45012165450121655,0.26520681265206814,0.0364963503649635,0.0681265206812652,0.012165450121654502,0.014598540145985401,0.012165450121654502,0.021897810218978103,0.024330900243309004,0.014598540145985401,0.0705596107055961,0.009732360097323601,185,109,15,28,5,6,5,9,10,6,29,4,4.527603714036216,0.727392012393558,0.8179286063129396,1860.8451264688847,55,0.13381995133819952,45.40477904026598,9,0.8363636363636363,0,0.0,0.0,0.4177511873145563,0.6320502432974182,0,0.0,0.677806036658529,2,1.0,0.15328467153284672,0.7153284671532847,50,411,23
1309,Speed_Demon,0.4491315136476427,0.2531017369727047,0.04466501240694789,0.052109181141439205,0.01488833746898263,0.01488833746898263,0.0024813895781637717,0.004962779156327543,0.022332506203473945,0.007444168734491315,0.12903225806451613,0.004962779156327543,181,102,18,21,6,6,1,2,9,3,52,2,1.4340534908870848,0.5250948301000176,0.486405235897641,577.9235568274952,65,0.16129032258064516,20.065242044145986,26,0.6,1,0.02,0.02,0.371501837205757,0.6192880714421393,3,0.007444168734491315,0.7769912076124779,2,1.0,0.17121588089330025,0.7022332506203474,50,403,32
1310,Speed_Demon,0.46308724832214765,0.2505592841163311,0.05145413870246085,0.04697986577181208,0.015659955257270694,0.017897091722595078,0.015659955257270694,0.013422818791946308,0.013422818791946308,0.02237136465324385,0.07606263982102908,0.013422818791946308,207,112,23,21,7,8,7,6,6,10,34,6,4.504667993587354,0.7292233317075655,1.6313660369194423,2013.5865931335472,50,0.11185682326621924,2.0440314240141397,13,0.74,1,0.02,0.02,0.44400956839840716,0.5722474895901264,3,0.006711409395973154,0.5267113057837616,2,1.0,0.15436241610738255,0.7136465324384788,50,447,22
1311,Speed_Demon,0.46099290780141844,0.26004728132387706,0.07092198581560284,0.03546099290780142,0.02127659574468085,0.030732860520094562,0.004728132387706856,0.002364066193853428,0.009456264775413711,0.014184397163120567,0.07328605200945626,0.016548463356973995,195,110,30,15,9,13,2,1,4,6,31,7,8.80869012679447,0.6008040227320071,6.9278498783682725,3726.075923634061,61,0.14420803782505912,30.77840312601543,19,0.6885245901639344,0,0.0,0.0,0.35293099017331814,0.5828330370101441,5,0.01182033096926714,0.7308121393193666,3,1.0,0.12056737588652482,0.7210401891252955,50,423,21
